sample_id,region,latitude,longitude,month,sea_surface_temperature_c,temperature_anomaly_c,wind_speed_kmh,wave_height_m,humidity_percent,pressure_hpa,cloud_coverage_percent,chlorophyll_index,current_speed_ms,ocean_risk_level
OM-1208,Índico Oeste,-0.5027,52.0399,6,32.23,0.19,12.71,2.32,69.94,1001.38,94.32,1.355,0.617,alto
OM-1209,Pacífico Sul,-19.4122,-159.0216,9,28.14,-0.05,13.31,2.72,95.42,1021.56,56.64,1.029,0.156,baixo
OM-1210,Pacífico Equatorial,2.3912,-139.4269,9,30.23,-0.07,12.98,1.2,87.18,1013.36,49.61,0.613,0.235,baixo
OM-1211,Atlântico Sul,-16.17,-28.2901,6,30.18,-0.58,9.94,2.1,67.06,1007.41,46.39,1.031,0.436,baixo
OM-1212,Atlântico Sul,-17.0859,-51.9683,11,26.28,-0.97,22.36,1.99,84.6,1006.81,34.69,0.328,0.604,baixo
OM-1213,Costa Nordeste,-4.1939,-34.7637,12,31.12,1.16,12.88,0.92,77.69,1009.18,43.09,1.933,0.45,alto
OM-1214,Costa Nordeste,-0.8432,-37.0637,11,29.48,0.66,31.02,3.22,67.1,1017.68,35.95,0.834,0.66,moderado
OM-1215,Pacífico Sul,-34.4054,-104.6371,8,24.63,-0.21,30.49,2.38,87.5,999.63,60.98,1.085,0.743,baixo
OM-1216,Índico Oeste,-18.1948,64.6379,9,26.37,0.26,32.02,1.82,84.24,992.83,62.28,1.2,0.722,moderado
OM-1217,Atlântico Sul,-19.8545,8.1795,8,25.31,1.78,15.77,2.81,67.0,1012.85,98.4,0.843,0.755,alto
OM-1218,Costa Nordeste,-5.4264,-43.5199,8,31.25,1.24,36.22,1.97,56.05,997.8,32.03,0.765,0.928,alto
OM-1219,Índico Oeste,-5.0134,73.6726,7,32.8,-0.11,21.15,2.99,79.32,1018.31,55.48,1.023,1.239,moderado
OM-1220,Pacífico Sul,-10.5259,-157.2529,3,30.29,0.08,22.47,1.78,85.22,1008.32,100,0.762,0.175,moderado
OM-1221,Pacífico Sul,-10.2756,-113.1798,3,30.35,2.64,16.65,3.74,52.74,985.06,71.28,1.684,0.788,critico
OM-1222,Pacífico Sul,-16.2893,-126.909,4,30.78,1.13,23.34,3.7,71.31,1006.46,62.39,1.395,0.439,critico
OM-1223,Pacífico Equatorial,2.7217,-110.8079,6,33.1,4.2,41.32,4.85,67.79,997.0,48.89,1.612,0.624,critico
OM-1224,Índico Oeste,-23.1023,69.2199,8,28.41,0.82,31.62,1.24,70.85,998.34,27.31,1.177,0.803,moderado
OM-1225,Pacífico Sul,-29.7334,-131.4561,1,23.38,0.03,1.52,3.17,66.79,1006.38,15.39,0.819,1.028,baixo
OM-1226,Costa Nordeste,-9.7821,-42.4691,3,31.81,0.3,17.5,2.28,73.0,1004.42,70.38,0.955,0.58,alto
OM-1227,Atlântico Norte,22.106,-38.0812,11,26.65,0.67,20.13,2.49,57.07,1016.14,60.85,1.591,0.734,moderado
OM-1228,Índico Oeste,-5.439,66.998,1,29.94,0.8,10.72,2.02,69.8,1001.23,61.19,1.464,0.643,alto
OM-1229,Atlântico Norte,37.0033,-28.103,5,26.51,1.77,20.96,3.15,87.76,1007.4,60.74,0.493,0.515,alto
OM-1230,Costa Nordeste,-9.4518,-43.1842,2,31.44,0.76,27.09,2.14,73.08,1019.02,64.5,0.58,0.637,alto
OM-1231,Costa Nordeste,-4.9496,-36.5811,7,30.48,1.66,18.57,2.66,65.65,1009.06,42.37,1.885,0.436,critico
OM-1232,Pacífico Equatorial,-0.7337,-90.5635,5,32.23,0.42,13.91,3.07,73.28,1009.54,53.58,0.02,0.286,alto
OM-1233,Índico Oeste,-11.7586,44.3964,11,25.92,0.26,16.36,2.65,85.17,1011.68,56.1,0.842,0.501,baixo
OM-1234,Atlântico Norte,14.8331,-45.1885,4,28.41,2.33,25.97,3.85,87.26,989.48,69.97,0.532,0.524,critico
OM-1235,Pacífico Sul,-26.9613,-143.1317,6,25.66,-1.23,16.45,2.34,71.53,996.73,55.66,0.47,0.802,baixo
OM-1236,Atlântico Norte,27.6726,-24.8211,4,27.65,-1.27,10.96,1.42,68.93,1009.67,46.79,0.84,0.548,baixo
OM-1237,Pacífico Sul,-23.1593,-156.8506,1,26.82,2.03,26.91,2.49,59.6,996.32,33.59,0.397,0.069,alto
OM-1238,Atlântico Sul,-25.0165,-48.2653,1,27.03,0.58,29.45,2.85,86.83,994.71,41.87,0.914,0.73,moderado
OM-1239,Pacífico Equatorial,1.303,-102.9379,6,30.48,4.07,35.6,3.76,71.87,1009.55,84.55,0.969,1.007,critico
OM-1240,Costa Nordeste,-3.2011,-32.6556,3,33.99,1.59,32.45,4.36,71.0,1011.75,40.66,1.483,0.494,critico
OM-1241,Pacífico Equatorial,1.28,-99.625,1,29.8,0.27,34.95,2.32,83.31,1003.81,46.75,1.092,0.553,moderado
OM-1242,Índico Oeste,-18.3614,42.8992,9,26.6,0.51,28.55,2.35,56.59,1018.19,55.2,0.757,0.57,moderado
OM-1243,Pacífico Equatorial,-3.1689,-125.6054,11,30.75,1.08,22.92,1.92,75.2,992.94,39.63,0.345,0.488,alto
OM-1244,Atlântico Norte,33.7441,-10.6854,11,23.23,4.1,24.6,4.06,95.82,1005.91,57.76,0.818,0.917,critico
OM-1245,Pacífico Equatorial,-4.3559,-134.1902,1,30.26,3.56,37.84,2.39,81.65,997.46,83.46,0.723,0.522,critico
OM-1246,Costa Nordeste,-4.6185,-39.9484,3,32.24,1.06,19.97,2.18,79.52,1010.54,5.87,1.645,0.669,critico
OM-1247,Costa Nordeste,-9.7364,-42.041,7,30.56,0.67,18.93,1.76,53.63,1013.5,98.92,0.933,0.717,alto
OM-1248,Atlântico Norte,20.4212,-21.1702,4,29.53,0.42,20.92,2.58,81.75,1006.04,62.42,1.374,0.635,baixo
OM-1249,Costa Nordeste,-7.1801,-41.7482,12,32.25,1.57,3.32,2.62,81.58,992.76,77.86,0.134,0.855,critico
OM-1250,Costa Nordeste,1.4913,-35.0712,3,31.38,4.53,31.72,2.2,74.84,1016.8,37.33,1.505,1.009,critico
OM-1251,Pacífico Sul,-20.9181,-125.4327,5,27.6,1.25,31.58,2.74,75.15,1013.63,51.17,0.728,0.774,moderado
OM-1252,Pacífico Sul,-25.9252,-156.6496,9,24.26,2.2,32.92,2.31,72.26,994.44,65.58,0.739,0.557,critico
OM-1253,Pacífico Sul,-35.577,-147.7335,4,25.28,-0.11,27.38,2.66,78.9,1010.89,82.3,0.944,0.655,baixo
OM-1254,Pacífico Sul,-29.6003,-108.0476,7,25.7,1.5,30.36,2.9,88.23,990.28,30.53,1.038,0.767,alto
OM-1255,Atlântico Norte,14.5315,-63.7859,10,25.43,1.11,38.15,2.29,69.85,1004.26,76.0,1.296,0.418,alto
OM-1256,Costa Nordeste,-3.3093,-42.2732,1,30.36,2.7,23.8,3.48,80.99,991.87,41.9,0.505,0.683,critico
OM-1257,Pacífico Sul,-39.9548,-121.4379,4,26.49,1.31,39.51,2.23,69.54,1019.69,30.93,0.96,0.596,moderado
OM-1258,Índico Oeste,-24.3757,46.6484,6,27.72,0.03,14.03,2.89,80.58,1005.72,46.48,0.377,0.209,baixo
OM-1259,Índico Oeste,-12.1858,66.3173,3,30.57,0.21,23.3,2.86,85.98,1003.25,62.34,0.598,0.502,moderado
OM-1260,Índico Oeste,-22.5834,55.9747,9,28.85,3.34,11.46,2.15,80.79,1009.6,100,1.594,0.969,critico
OM-1261,Costa Nordeste,-9.4955,-36.1288,6,31.69,-0.8,9.35,2.07,74.92,1007.08,18.47,1.207,0.491,baixo
OM-1262,Costa Nordeste,-9.4871,-39.3453,6,30.73,1.46,22.87,3.11,74.84,999.34,20.35,0.789,0.92,critico
OM-1263,Costa Nordeste,-1.5475,-42.6445,11,31.98,3.64,34.86,2.94,71.79,1012.21,96.12,0.815,0.107,critico
OM-1264,Atlântico Norte,22.5147,-40.0298,7,27.95,0.71,31.0,3.16,72.74,1004.84,51.92,1.204,0.926,moderado
OM-1265,Atlântico Sul,-29.1484,-29.7626,10,26.2,-0.27,13.79,1.41,81.97,1000.98,65.25,0.02,0.389,baixo
OM-1266,Índico Oeste,-2.532,71.0028,2,30.01,-0.22,18.7,1.89,90.6,1025.71,62.7,0.566,0.561,baixo
OM-1267,Pacífico Sul,-38.0811,-144.411,10,23.78,1.23,23.43,3.47,55.46,1004.74,63.04,0.333,0.839,alto
OM-1268,Atlântico Norte,23.3954,-20.4771,7,26.63,-0.04,11.01,1.62,69.05,1001.61,66.48,1.419,0.705,baixo
OM-1269,Índico Oeste,-12.3325,40.8375,12,27.34,0.68,25.99,3.0,69.51,1016.39,61.87,1.048,0.567,moderado
OM-1270,Costa Nordeste,-6.7582,-31.7056,4,32.13,0.58,15.25,0.8,83.59,998.14,44.67,0.434,0.423,alto
OM-1271,Índico Oeste,-8.9805,57.2878,8,30.51,-1.49,23.14,2.79,91.89,999.62,6.3,0.791,0.349,baixo
OM-1272,Costa Nordeste,-7.4261,-37.7452,12,31.34,2.89,13.05,2.46,80.73,996.18,60.39,1.26,0.378,critico
OM-1273,Atlântico Sul,-29.9836,-50.1649,3,24.94,-0.76,21.8,3.08,86.13,1016.81,0,0.746,0.51,baixo
OM-1274,Pacífico Sul,-21.9974,-92.9476,9,25.1,0.8,26.28,2.6,86.97,1003.42,37.25,1.278,0.269,moderado
OM-1275,Pacífico Equatorial,3.2552,-139.9771,11,31.16,1.85,25.79,4.09,67.88,997.46,41.35,1.162,0.368,critico
OM-1276,Atlântico Sul,-22.9531,-16.4276,10,27.84,-0.43,16.26,3.04,82.54,1022.57,96.46,0.756,0.747,baixo
OM-1277,Pacífico Equatorial,1.9593,-100.6815,9,29.41,0.97,20.93,2.4,72.98,1012.37,37.89,0.557,0.685,moderado
OM-1278,Pacífico Equatorial,-2.7648,-133.6303,7,30.89,0.51,21.93,2.82,77.38,1006.22,55.82,1.313,0.615,moderado
OM-1279,Atlântico Norte,39.6539,-51.7292,8,23.32,1.2,27.8,2.04,71.41,995.71,29.33,0.723,0.673,moderado
OM-1280,Pacífico Equatorial,-4.2473,-119.4565,10,30.55,0.6,21.1,3.2,84.6,1004.79,36.72,1.185,0.653,moderado
OM-1281,Índico Oeste,-16.211,63.3712,1,27.9,1.38,33.29,3.86,83.06,987.0,56.74,1.183,1.02,alto
OM-1282,Costa Nordeste,-5.2183,-30.5823,1,30.21,1.05,42.89,3.69,81.33,1013.51,60.95,1.411,0.636,alto
OM-1283,Atlântico Norte,27.194,-58.6028,11,24.32,-0.16,26.54,1.61,64.01,998.35,50.74,1.583,0.847,baixo
OM-1284,Índico Oeste,4.5274,49.4625,3,33.2,0.16,22.83,2.39,84.82,1010.62,32.76,1.202,0.99,alto
OM-1285,Atlântico Norte,20.6767,-57.8017,6,28.19,0.86,7.46,1.61,90.66,1007.38,76.72,0.703,0.453,moderado
OM-1286,Índico Oeste,2.4194,76.4906,11,30.96,1.29,24.2,2.57,88.63,1015.56,22.03,1.322,0.708,alto
OM-1287,Pacífico Equatorial,-1.9698,-91.8643,3,29.76,-0.66,18.62,2.7,56.97,1019.68,11.07,1.32,0.887,baixo
OM-1288,Índico Oeste,-20.7471,71.1248,2,28.11,1.34,29.79,2.61,91.58,998.51,81.46,1.681,0.603,alto
OM-1289,Costa Nordeste,-7.4145,-35.472,11,29.37,2.13,20.83,4.24,73.27,1011.62,69.22,0.68,0.707,critico
OM-1290,Costa Nordeste,-8.8433,-32.6387,4,31.19,0.43,28.03,2.8,71.39,1014.14,84.91,1.223,0.807,moderado
OM-1291,Atlântico Sul,-15.1796,-29.3649,11,27.17,0.96,40.58,2.58,77.44,1019.57,96.68,1.745,0.316,alto
OM-1292,Pacífico Equatorial,0.3607,-117.2653,4,31.07,-0.17,17.65,2.72,82.25,1021.83,76.93,1.474,0.902,moderado
OM-1293,Atlântico Sul,-21.8784,8.5374,6,26.95,0.68,45.02,3.68,62.01,1001.55,37.6,1.292,0.62,alto
OM-1294,Pacífico Equatorial,-0.2838,-104.1189,11,30.41,2.11,39.72,2.55,81.06,995.81,86.79,0.385,0.819,critico
OM-1295,Pacífico Sul,-15.8267,-118.6032,4,29.05,2.34,36.09,3.43,73.53,1001.76,74.51,1.544,0.174,critico
OM-1296,Atlântico Sul,-16.2324,-39.423,11,25.35,0.44,34.36,2.46,55.02,1005.25,65.68,0.381,0.48,moderado
OM-1297,Atlântico Norte,24.2565,-69.4214,9,26.0,2.17,20.46,3.03,69.18,1016.33,95.88,0.772,0.152,critico
OM-1298,Atlântico Norte,11.5001,-39.287,2,27.47,1.68,25.24,3.51,85.73,1010.24,62.09,0.071,0.415,alto
OM-1299,Atlântico Sul,-10.2613,-40.4085,7,29.07,1.53,13.93,3.35,74.36,1026.37,89.96,1.156,0.566,alto
OM-1300,Atlântico Sul,-27.7567,-20.4027,9,23.5,3.41,39.77,2.77,73.59,1002.6,95.14,1.483,0.481,critico
OM-1301,Pacífico Equatorial,-3.298,-132.3115,5,31.91,-0.48,3.24,0.54,83.36,1001.94,35.16,0.901,0.74,moderado
OM-1302,Pacífico Equatorial,3.2389,-96.61,6,30.57,-0.28,29.63,3.08,86.26,1015.87,60.47,0.939,0.596,baixo
OM-1303,Atlântico Norte,28.2761,-16.1684,11,25.13,-0.82,5.73,1.41,85.16,1007.34,57.77,0.834,0.365,baixo
OM-1304,Pacífico Equatorial,4.159,-134.2385,6,32.39,-0.87,22.56,2.91,84.54,1002.57,33.42,1.108,0.945,moderado
OM-1305,Pacífico Sul,-39.1095,-122.4653,6,25.63,-0.03,22.67,4.38,63.58,1009.25,46.7,1.68,0.206,baixo
OM-1306,Atlântico Sul,-15.2422,-14.8823,12,25.32,-0.17,9.14,2.23,72.12,1014.67,87.37,0.104,0.409,baixo
OM-1307,Pacífico Equatorial,-4.1057,-100.2565,6,31.55,1.49,27.98,2.85,80.51,998.06,78.48,1.265,0.589,critico
OM-1308,Atlântico Norte,17.2339,-34.9304,1,28.02,4.18,29.24,3.64,82.18,993.03,75.02,1.723,0.29,critico
OM-1309,Pacífico Equatorial,3.2635,-102.1439,9,29.89,0.34,29.14,2.21,74.5,1000.98,75.81,0.996,0.417,moderado
OM-1310,Índico Oeste,-18.8308,70.301,3,29.46,0.41,9.74,2.02,69.77,1007.14,58.66,1.404,0.452,baixo
OM-1311,Atlântico Norte,19.6527,-17.5711,7,29.43,1.29,23.71,2.44,71.01,1013.54,40.09,1.328,0.358,alto
OM-1312,Atlântico Sul,-27.9748,-36.1385,7,26.59,0.27,34.39,1.44,69.77,1007.33,69.24,0.873,0.05,baixo
OM-1313,Pacífico Sul,-28.6537,-169.5783,4,25.79,1.65,26.83,3.14,73.11,995.77,72.67,1.039,0.885,alto
OM-1314,Pacífico Equatorial,1.3461,-137.7157,9,31.14,-0.32,22.44,2.08,72.39,1012.59,65.14,1.275,0.844,moderado
OM-1315,Costa Nordeste,-9.9007,-42.8594,7,31.17,1.07,30.64,2.45,75.54,1012.41,88.11,1.375,0.6,alto
OM-1316,Costa Nordeste,1.1188,-36.3698,10,30.17,-0.3,14.41,0.73,68.63,1000.08,100,0.605,0.347,moderado
OM-1317,Atlântico Norte,32.9059,-53.3068,10,21.76,0.51,23.79,1.86,80.53,1002.19,68.74,0.55,0.54,baixo
OM-1318,Índico Oeste,-21.3014,50.6353,4,32.32,0.91,52.83,2.93,80.07,987.54,82.34,0.281,0.665,critico
OM-1319,Atlântico Sul,-25.9381,6.5622,10,22.34,2.26,18.47,2.57,75.58,981.71,68.16,1.359,0.229,critico
OM-1320,Índico Oeste,-24.5823,50.0428,4,28.87,-0.6,38.88,3.78,82.55,1023.13,95.62,0.046,0.69,moderado
OM-1321,Costa Nordeste,-5.8158,-33.1871,1,31.4,0.44,28.06,2.23,78.29,1008.12,44.67,0.496,0.693,alto
OM-1322,Pacífico Equatorial,-4.3372,-146.6042,12,28.8,0.64,29.56,2.99,71.45,1035,59.99,1.382,0.91,moderado
OM-1323,Pacífico Sul,-21.5162,-161.1088,11,27.55,0.37,25.39,2.47,74.41,996.04,70.37,1.167,0.552,moderado
OM-1324,Índico Oeste,-18.8594,47.0982,2,30.9,0.51,24.2,2.63,83.61,995.31,53.33,0.643,0.832,alto
OM-1325,Atlântico Norte,11.5485,-58.4549,7,27.46,0.53,25.08,2.58,65.54,1004.36,52.68,0.753,0.972,baixo
OM-1326,Atlântico Sul,-18.1089,-4.3369,4,27.53,1.63,35.43,3.4,65.45,1009.52,80.96,1.066,0.406,alto
OM-1327,Atlântico Sul,-28.0844,-39.1793,6,27.08,2.4,31.54,3.96,82.44,1016.99,59.32,0.885,0.789,critico
OM-1328,Índico Oeste,-8.0089,69.7298,8,31.71,-0.27,22.07,2.41,79.89,1002.21,89.36,0.476,0.552,moderado
OM-1329,Índico Oeste,-21.6712,46.6874,2,28.47,0.62,23.96,2.77,94.5,1004.9,62.74,0.541,0.711,baixo
OM-1330,Costa Nordeste,-5.6734,-43.6074,7,32.09,0.68,9.74,1.53,86.2,1020.55,93.47,0.63,0.342,alto
OM-1331,Índico Oeste,-1.0649,58.9784,3,31.86,0.74,11.9,2.69,73.13,1014.62,74.3,1.188,0.388,alto
OM-1332,Pacífico Equatorial,2.202,-148.5536,11,31.91,2.23,20.81,3.53,78.1,1006.01,88.3,1.391,1.105,critico
OM-1333,Atlântico Norte,27.4433,-19.5044,3,26.55,-0.46,21.02,1.61,66.29,1002.83,31.61,1.036,0.069,baixo
OM-1334,Atlântico Norte,30.2339,-62.3859,8,24.1,2.55,26.72,3.6,68.77,1002.43,77.62,0.645,0.904,critico
OM-1335,Atlântico Norte,10.9759,-52.5054,10,27.68,2.87,29.22,2.07,91.63,995.61,84.03,1.049,0.238,critico
OM-1336,Costa Nordeste,0.0033,-33.2187,4,32.03,1.3,2.62,2.64,71.01,1008.89,36.77,0.736,0.471,critico
OM-1337,Costa Nordeste,-1.427,-44.8541,2,32.4,0.59,17.36,1.28,82.29,1001.89,38.23,1.594,0.515,alto
OM-1338,Atlântico Sul,-29.6365,-21.2652,4,26.73,-0.83,6.66,1.95,75.38,1012.18,15.7,0.71,0.449,baixo
OM-1339,Pacífico Equatorial,-3.8089,-102.1007,1,28.93,1.54,26.32,2.44,77.42,1018.59,70.08,1.407,0.755,moderado
OM-1340,Atlântico Norte,31.8027,-25.5992,10,23.95,0.63,17.4,3.1,78.28,1005.01,88.75,0.181,0.05,alto
OM-1341,Índico Oeste,-17.6517,42.0265,10,28.09,-1.5,14.46,1.25,79.31,1015.59,78.61,0.02,0.61,baixo
OM-1342,Atlântico Sul,-23.6332,-11.9601,9,25.84,-0.5,28.73,3.11,77.93,1003.86,85.76,0.865,0.73,baixo
OM-1343,Atlântico Sul,-22.7396,-33.9438,4,28.99,1.51,17.29,3.22,69.31,1002.17,75.03,0.779,0.388,alto
OM-1344,Pacífico Sul,-38.3899,-164.7296,3,25.86,3.08,33.99,1.92,73.84,995.95,78.52,1.386,0.05,critico
OM-1345,Pacífico Equatorial,4.6815,-141.0425,7,31.94,1.46,33.42,3.25,73.55,1008.41,68.73,1.849,0.506,critico
OM-1346,Pacífico Equatorial,-3.4023,-94.1669,6,31.82,0.6,26.19,2.86,79.31,985.02,40.55,0.757,0.23,alto
OM-1347,Atlântico Sul,-17.4332,-3.8904,6,28.47,0.74,28.07,2.47,86.96,1008.3,64.47,1.008,0.525,moderado
OM-1348,Atlântico Sul,-27.4443,-39.2503,3,25.75,0.66,23.8,2.11,81.19,1006.63,55.09,0.02,0.347,moderado
OM-1349,Costa Nordeste,-9.6476,-31.4333,9,29.92,0.47,15.26,2.5,92.53,1004.53,53.5,0.02,0.562,moderado
OM-1350,Atlântico Sul,-10.5871,-35.145,3,31.65,-0.94,21.94,3.06,56.7,1026.34,57.12,0.907,0.623,baixo
OM-1351,Pacífico Sul,-17.6943,-113.6671,4,30.21,0.43,22.73,3.1,80.04,1006.83,85.93,0.849,0.719,alto
OM-1352,Atlântico Sul,-15.0109,-46.7959,8,27.02,0.1,32.28,2.66,60.14,1015.0,100,0.444,0.711,baixo
OM-1353,Costa Nordeste,-6.6873,-43.8512,10,31.61,-0.68,8.48,1.53,85.87,998.9,48.49,1.232,0.656,moderado
OM-1354,Atlântico Sul,-17.2178,-31.4956,1,25.62,1.69,22.82,3.63,100,1004.2,80.19,1.249,0.608,alto
OM-1355,Atlântico Sul,-23.8552,-27.7471,12,27.44,-0.53,25.68,2.82,63.46,996.06,23.33,0.392,0.69,baixo
OM-1356,Costa Nordeste,-9.7937,-39.005,12,30.24,1.32,26.45,2.47,73.12,995.22,70.59,1.435,0.3,alto
OM-1357,Atlântico Sul,-12.8565,-27.1128,5,29.32,1.94,7.84,2.4,81.56,993.4,47.53,0.976,0.669,alto
OM-1358,Índico Oeste,-12.8455,74.6469,1,27.69,2.0,43.44,4.14,71.45,1005.8,63.69,0.874,0.629,critico
OM-1359,Atlântico Sul,-27.6307,-28.9058,5,23.78,-0.82,22.84,1.68,85.9,1021.31,38.19,0.431,0.616,baixo
OM-1360,Costa Nordeste,-9.2502,-34.517,2,30.34,-0.04,1.93,0.67,91.9,1019.67,62.15,0.813,0.31,moderado
OM-1361,Atlântico Sul,-25.186,-6.2362,8,24.38,-0.6,14.23,1.36,76.9,1006.91,39.24,0.51,0.898,baixo
OM-1362,Pacífico Equatorial,1.8374,-112.9897,1,30.84,-0.08,15.73,4.02,64.08,1012.09,87.62,0.132,0.582,moderado
OM-1363,Índico Oeste,-14.7782,53.5079,3,28.97,0.41,9.22,1.69,82.33,1000.44,70.98,0.854,0.12,moderado
OM-1364,Pacífico Sul,-33.1991,-159.9244,7,25.22,0.73,34.79,3.5,81.73,1004.53,86.15,0.516,0.866,moderado
OM-1365,Índico Oeste,-17.4606,59.6164,2,27.25,0.37,42.98,3.38,71.59,1003.25,68.66,0.699,0.609,moderado
OM-1366,Pacífico Sul,-18.5105,-137.0297,6,25.49,2.35,28.18,4.5,81.88,1017.52,71.73,1.473,0.934,critico
OM-1367,Atlântico Sul,-22.1859,-52.5267,7,26.37,-0.32,25.48,1.9,74.99,1007.25,65.44,0.225,0.379,baixo
OM-1368,Pacífico Sul,-36.4482,-117.9742,6,24.67,-1.42,20.6,2.06,83.64,1017.84,48.21,1.014,0.81,baixo
OM-1369,Atlântico Sul,-25.6483,-31.3414,11,23.04,0.5,22.12,2.93,75.94,1003.28,43.25,0.793,0.8,moderado
OM-1370,Pacífico Equatorial,0.0339,-136.7766,1,30.82,1.01,26.45,2.45,95.67,1007.75,73.09,0.974,0.779,alto
OM-1371,Pacífico Sul,-29.0581,-97.3212,9,25.81,0.51,25.5,2.07,85.31,997.99,50.69,1.163,0.57,moderado
OM-1372,Atlântico Sul,-13.5963,2.2302,5,30.11,0.11,28.96,3.24,82.31,992.66,64.69,0.652,0.3,moderado
OM-1373,Pacífico Equatorial,2.4446,-95.1364,2,32.94,1.77,34.79,2.79,81.95,1007.06,44.73,1.383,0.361,critico
OM-1374,Pacífico Equatorial,-3.4524,-98.7551,11,31.68,0.98,33.6,3.87,84.31,1005.89,51.73,1.568,0.775,alto
OM-1375,Pacífico Equatorial,-0.7715,-122.2454,3,32.47,2.32,39.88,3.73,83.07,1007.55,64.02,1.658,0.285,critico
OM-1376,Costa Nordeste,-4.2261,-34.1601,4,33.06,1.05,8.16,1.97,82.42,1003.81,78.3,1.076,0.772,alto
OM-1377,Pacífico Sul,-34.568,-165.5171,10,24.23,1.22,21.63,1.97,82.57,1014.2,23.03,0.689,0.821,moderado
OM-1378,Índico Oeste,-17.4798,40.4114,11,28.38,2.07,38.16,2.46,82.4,999.98,18.37,0.778,0.194,critico
OM-1379,Pacífico Equatorial,1.0374,-136.9267,9,28.67,1.05,45.28,3.73,69.85,988.02,8.35,0.825,0.971,critico
OM-1380,Costa Nordeste,-7.8836,-34.5912,6,31.76,-0.09,33.78,2.78,84.68,993.75,28.84,0.885,0.558,moderado
OM-1381,Pacífico Equatorial,0.9618,-123.0377,5,32.21,-0.17,20.7,1.53,86.59,1012.86,37.04,0.548,0.47,moderado
OM-1382,Costa Nordeste,-4.764,-43.8454,12,30.98,0.09,21.1,3.68,56.37,1011.24,53.79,0.6,0.613,moderado
OM-1383,Pacífico Sul,-34.7181,-85.0676,3,25.47,2.3,14.51,3.75,71.47,1007.28,41.88,1.097,0.833,critico
OM-1384,Atlântico Norte,36.4912,-47.6831,5,25.87,1.73,28.25,3.62,93.67,998.0,68.64,0.994,0.24,alto
OM-1385,Costa Nordeste,-9.6449,-42.2973,7,34.45,0.52,57.4,3.68,80.93,998.71,38.63,1.143,0.865,critico
OM-1386,Atlântico Sul,-12.633,-25.7125,1,29.92,2.12,12.01,2.98,87.6,997.11,83.66,0.935,0.65,critico
OM-1387,Índico Oeste,-19.4938,76.6728,7,25.92,-0.23,9.34,2.24,78.16,1001.66,57.29,1.308,0.05,baixo
OM-1388,Atlântico Sul,-15.1713,-5.8449,6,28.56,1.12,22.89,1.36,71.44,1004.98,31.56,0.538,0.562,alto
OM-1389,Costa Nordeste,1.8957,-37.6012,9,30.42,0.19,25.69,2.04,71.15,1001.57,62.13,0.093,0.99,moderado
OM-1390,Pacífico Sul,-27.4066,-134.438,6,26.19,1.62,22.67,3.13,62.06,1006.21,45.89,0.718,0.598,alto
OM-1391,Atlântico Norte,23.0455,-21.0361,7,27.96,-1.5,18.69,1.74,77.38,1012.55,48.36,0.618,1.004,baixo
OM-1392,Atlântico Norte,11.3937,-58.8298,2,30.31,-0.28,26.59,2.04,83.58,1009.99,51.16,0.753,0.635,moderado
OM-1393,Pacífico Equatorial,4.5712,-135.164,3,32.77,0.62,41.49,3.36,91.02,995.45,28.13,1.769,1.011,critico
OM-1394,Costa Nordeste,1.8717,-40.7448,12,30.27,0.39,7.16,1.38,78.94,1003.28,64.79,0.299,0.525,moderado
OM-1395,Costa Nordeste,-6.4655,-41.3057,3,31.5,0.34,35.72,2.96,73.5,970,58.77,1.047,0.791,critico
OM-1396,Pacífico Equatorial,-4.0953,-97.2178,1,29.98,0.88,16.77,3.71,71.68,1004.86,70.71,0.982,0.884,alto
OM-1397,Atlântico Sul,-20.3776,-34.9156,6,28.52,2.18,29.77,2.55,81.62,1006.51,36.89,1.24,0.674,alto
OM-1398,Costa Nordeste,-5.2537,-43.8598,4,33.14,1.11,32.61,3.44,86.79,1001.79,87.53,1.57,0.449,critico
OM-1399,Índico Oeste,-21.9134,76.2282,12,29.05,2.93,30.92,3.38,63.76,994.2,100,0.559,0.565,critico
OM-1400,Atlântico Sul,-26.179,-9.1652,2,25.07,1.12,29.79,2.85,80.29,1020.28,86.91,1.271,0.479,alto
OM-1401,Atlântico Sul,-19.6515,-26.2949,10,26.16,0.72,33.71,2.73,74.91,987.68,64.68,1.032,0.21,moderado
OM-1402,Pacífico Equatorial,1.2828,-109.4756,12,32.33,-0.06,19.49,0.4,71.95,1019.85,32.19,0.82,0.157,moderado
OM-1403,Costa Nordeste,1.5397,-31.7906,3,29.06,-0.8,36.38,3.34,81.64,1006.23,27.11,0.902,0.551,baixo
OM-1404,Atlântico Sul,-12.3316,-33.3197,9,27.21,-0.23,27.15,3.49,84.15,1022.09,45.89,0.202,0.372,baixo
OM-1405,Costa Nordeste,-9.7841,-37.3813,7,29.25,0.75,9.51,3.37,85.24,999.32,51.85,1.241,0.674,moderado
OM-1406,Atlântico Norte,14.7707,-58.986,6,29.17,0.62,21.96,1.46,72.01,1003.35,72.07,0.648,0.644,moderado
OM-1407,Atlântico Norte,32.8144,-17.1513,11,26.3,1.97,31.67,2.96,70.38,1000.95,67.04,1.041,0.521,alto
OM-1408,Costa Nordeste,-0.0223,-38.3492,3,32.02,0.61,38.43,2.13,88.47,1008.87,47.96,0.982,0.354,alto
